crn	report_month	cc_live_count	cd_in_l12m	cd_live_flag	ever_cc	gl_in_l12m	hllap_live_count	interpurchase_time_l12m_cl	interpurchase_time_l12m_plbl	interpurchase_time_l24m_all	interpurchase_time_l24m_hl_lap	interpurchase_time_l24m_twl	interpurchase_time_l6m_plbl	interpurchase_time_l9m_hl_lap	max_age_trade_all_sag20k_onc	max_age_trade_all_sal10k_onc	max_age_trade_allsag1l_lv	max_age_trade_allsag1l_onc	max_age_trade_allsal1l_lv	max_age_trade_cc_onc	max_age_trade_cd_lv	max_amtod_all_lv	max_amtod_allsal1l_lv	max_pl_vintage	max_sanc_amt_all_onc	max_sanc_amt_allsag1l_lv	max_sanc_amt_cc_lv	max_sanc_amt_cc_onc	max_sanc_amt_exccgled_lv	max_sanc_amt_hra_lv	max_sanc_amt_pl_onc	max_sanc_amt_uns_onc	max_sanction_amount_plbl_lv	max_uns_vintage	min_age_trade_all_sag20k_onc	min_sanc_amt_pl_lv	min_sanc_amt_plbl_lv	monsncfirsttrop_all_lv	monsncfirsttrop_all_onc	monsncfirsttrop_all_sag20k_lv	monsncfirsttrop_all_sag20k_onc	monsncfirsttrop_allsag1l_lv	monsncfirsttrop_allsag1l_onc	monsncfirsttrop_allsal1l_lv	monsncfirsttrop_cc_lv	monsncfirsttrop_cc_onc	monsncfirsttrop_exccgled_lv	monsnclasttrcl_pl_sag20k_onc	monsnclasttrop_allsal1l_lv	monsnclasttrop_allsal1l_onc	monsnclasttrop_cc_onc	monsnclasttrop_exccgled_lv	monsnclasttrop_exccgled_onc	monsnclasttrop_hra_onc	monsnclasttrop_pl_onc	monsnclasttrop_pl_sag20k_onc	monsnclasttrop_pl_sal20k_onc	monsnclasttrop_uns_onc	no_tr_open_l12m_all_sag20k_lv	no_tr_open_l12m_exccgled_lv	no_tr_open_l24m_all_lv	no_tr_open_l24m_pl_lv	no_tr_open_l24m_pl_onc	no_tr_open_l24m_pl_sag20k_lv	no_tr_open_l24m_plbl_lv	no_tr_open_l3m_pl_sal20k_onc	no_tr_open_l6m_all_onc	no_tr_open_l6m_allsal1l_lv	no_tr_open_l6m_exccgled_lv	no_tr_open_l6m_pl_onc	no_tr_open_l6m_pl_sal20k_onc	no_tr_open_l6m_uns_lv	no_trades_all_onc	no_trades_all_sag20k_onc	no_trades_pl_sal20k_onc	pct_cl_sanction_amount_all_time	pl_in_l6m	pl_live_count	prop_exccgled_lv_to_all_lv	prop_ln_l6m_to_l12m_allsal1l	prop_ln_l6m_to_l12m_uns	prop_ln_l6m_to_l24m_all	prop_ln_l6m_to_l24m_all_sal10k	prop_ln_l6m_to_l24m_exc_cc	prop_ln_l6m_to_l24m_pl	prop_lv_to_all_loan_all_sag20k	prop_lv_to_all_loan_allsag1l	prop_lv_to_all_loan_hra	prop_lv_to_all_loan_plbl	prop_lv_to_all_sa_uns	prop_sa_l12m_to_l24m_all_sal10k	prop_uns_lv_to_all_lv	propln_l12m_to_totln_all	propln_l12m_to_totln_all_sag20k	propln_l12m_to_totln_cc	propln_l3m_to_totln_exccgled	propln_l6m_to_totln_exc_cc	propsa_l12m_to_totsa_exc_cc	propsa_l12m_to_totsa_uns	propsa_l3m_to_totsa_all	propsa_l6m_to_totsa_all	propsa_l6m_to_totsa_exccgled	ratio_loans_opened_l3m_to_live_gl	ratio_no_tr_open_l12m_no_trades_plbl_onc	ratio_no_trades_all_sag20k_lv_tot_liv_tr_all_sag20k_p24fenqm	ratio_no_trades_allsag1l_lv_tot_liv_tr_allsag1l_p18fenqm	ratio_no_trades_allsag1l_lv_tot_liv_tr_allsag1l_p24fenqm	ratio_no_trades_cons_lv_tot_liv_tr_cons_p6fenqm	ratio_sanc_amt_l18m_allsal1l_all_onc	ratio_uns_sa_l6m_to_uns_sa_onc	sanc_amt_l3m_pl_lv	sanc_amt_l6m_cd_onc	sanc_amt_l6m_pl_sal20k_onc	sum_amtod_all_lv	sum_amtod_pl_lv	sum_sanc_amt_all_lv	sum_sanc_amt_all_onc	sum_sanc_amt_cc_onc	sum_sanc_amt_exc_cc_onc	sum_sanc_amt_sec_lv	sum_sanc_amt_uns_lv	sum_sanc_amt_uns_onc	timesncfirsttrop_exc_cc_onc	trade_freq_all_sag20k_onc	trade_freq_allsag1l_onc	trade_freq_bl_onc	trade_freq_cc_onc	trade_freq_pl_onc	trade_freq_uns_onc	twl_live_flag	min_sanc_amt_pl_sag20k_onc	max_sanc_amt_hra_onc	max_sanc_amt_exc_cc_lv	avg_avg_dpd_l12m_pl	avg_avg_dpd_l12m_unsecured	avg_recency_wtd_avg_dpd_l12m_pl	avg_recency_wtd_avg_dpd_l12m_unsecured	max_avg_dpd_l12m_pl	max_avg_dpd_l12m_unsecured	max_recency_wtd_avg_dpd_l12m_pl	max_recency_wtd_avg_dpd_l12m_unsecured	cc_num_time_delinq_l24m	max_delinq_12mth	max_delinq_12mth_unsecured	max_delinq_24mth	max_delinq_3mth_cc_flag	max_delinq_3mth_pl_only	max_delinq_6mth_cc_flag	max_delinq_6mth_pl_plus_flag	max_delinq_6mth_secured_plus	max_dpd_all_sal20k_onc	max_dpd_allsal1l_onc	max_dpd_cd_onc	max_dpd_exccgled_onc	max_dpd_hra_onc	max_dpd_l12m_allsal1l_onc	max_dpd_l12m_hra_lv	max_dpd_l12m_pl_sag20k_onc	max_dpd_l12m_uns_onc	max_dpd_l18m_all_onc	max_dpd_l18m_pl_onc	max_dpd_l18m_uns_onc	max_dpd_l3m_all_lv	max_dpd_l3m_all_sal20k_lv	max_dpd_l3m_cc_lv	max_dpd_l3m_lale10l_onc	max_dpd_l6m_cc_onc	max_dpd_l6m_pl_onc	max_dpd_l9m_cc_onc	max_dpd_pl_sal20k_lv	max_pct_missed_pymt_last18m_unsecured	max_pct_missed_pymt_last36m_pl	max_pct_missed_pymt_last3m_cl	max_pct_missed_pymt_last3m_twl	max_pct_missed_pymt_last9m_twl	max_ratio_missed_over_made_pymt_first36m_all	min_months_since_max_dpd_non_ccglel	mon_sin_last_0p_uns_op	monsinlast_0p_all_sal20k_onc	monsinlast_0p_allsal1l_onc	monsinlast_0p_cc_lv	monsinlast_0p_cc_onc	monsinlast_0p_cd_onc	monsinlast_0p_hra_onc	monsinlast_0p_pl_onc	pct_0p_l12m_all_sal10k_onc	pct_0p_l12m_all_sal20k_onc	pct_0p_l12m_uns_onc	pct_0p_l18m_exccgled_onc	pct_0p_l18m_pl_onc	pct_0p_l24m_all_onc	pct_0p_l24m_all_sag20k_onc	pct_0p_l24m_pl_onc	pct_0p_l36m_all_onc	pct_0p_l36m_all_sag20k_onc	pct_0p_l36m_all_sal20k_onc	pct_0p_l36m_allsal1l_onc	pct_0p_l36m_exc_cc_onc	pct_0p_l36m_exccgled_onc	pct_0p_l36m_plbl_onc	pct_0p_l36m_uns_onc	pct_0p_l3m_all_lv	pct_0p_l3m_all_sal10k_lv	pct_0p_l3m_cd_onc	pct_0p_l3m_hra_onc	pct_0p_l6m_all_sag20k_onc	pct_0p_l6m_allsal1l_onc	pct_0p_l6m_pl_sal20k_lv	pct_0p_l6m_uns_onc	pct_30p_l36m_pl_onc	pct_missed_pymt_first6m_non_ccglel	pct_missed_pymt_last12m_cc	pct_missed_pymt_last18m_all	pct_missed_pymt_last36m_all	pct_tr_0p_l12m_all_onc	pct_tr_0p_l12m_cd_onc	pct_tr_0p_l12m_exccgled_onc	pct_tr_0p_l12m_uns_onc	pct_tr_0p_l18m_allsag1l_onc	pct_tr_0p_l18m_cons_onc	pct_tr_0p_l24m_hra_onc	pct_tr_0p_l24m_pl_onc	pct_tr_0p_l3m_all_onc	pct_tr_e0p_hra_onc	pct_unsec_with_0p	pl_num_time_delinq_l24m	ratio_loans_went_0p_last3m_to_last12m_all	ratio_missed_over_made_pymt_first18m_all	ratio_missed_over_made_pymt_first24m_non_ccglel	ratio_missed_over_made_pymt_last36m_all_ex_cc	unsec_num_time_delinq_l24m	max_dpd_l9m_cc_lv	monsinlast_0p_exccgled_onc	pct_0p_l9m_pl_onc	pct_30p_l3m_tw_onc	all_enq_l6m	all_enq_upto_l3m_offus	cc_enq_l6m	cc_enq_l6m_sc	cc_enq_l9m	cc_enq_upto_l9m_offus	cd_enq_upto_l6m_offus	cons_enq_l18m	cons_enq_l6m	days_since_last_cdenq	days_since_last_hraenq	days_since_last_plblenq	enq_ratio_l12m_sec_to_uns	exc_cc_enq_l1m	exc_cc_enq_l2m	exc_cc_enq_l3m	exc_cc_enq_l6m	exc_cc_enq_l9m	exc_cc_enq_upto_l12m_offus	hra_enq_l6m	pl_enq_l3m	pl_enq_l9m	pl_enq_upto_l3m_offus	plbl_enq_l24m	ratio_exc_cc_enq_l3mtol12m	ratio_hra_enq_l3mtol12m_off	ratio_hra_enq_l6mtol12m_off	ratio_pl_enq_l3mtol6m	ratio_plbl_enq_l6m_plbl_enq_7to12m	ratio_plbl_enq_l6mtol12m	time_since_last_ccenq	time_since_last_cdenq	time_since_last_hraenq	time_since_last_plenq	uns_enq_l12m	uns_enq_l1m	uns_enq_l6m	uns_enq_l6m_sc	uns_enq_upto_l1m_offus	uns_enq_upto_l6m_offus	upi_cc_dc_alcohol_cnt_max_l12m	upi_cc_dc_alcohol_cnt_mean_l12m	upi_cc_dc_alcohol_cnt_mean_l6m	upi_cc_dc_alcohol_cnt_std_l12m	upi_cc_dc_fashion_amt_pct_l6m	upi_cc_dc_finance_amt_pct_l1m	upi_cc_dc_government_amt_sum_l12m	upi_cc_dc_health_care_amt_pct_l12m	upi_cc_dc_insurance_amt_pct_l12m	upi_cc_dc_money_game_gambling_amt_mean_l3m	upi_cc_dc_travel_amt_pct_l12m	upi_cc_dc_utility_cnt_std_l12m	upi_cc_dc_weekday_cnt_sum_l1m_l12m_ratio	upi_discount_stores_cnt_mean_l12m	upi_gt5k_cnt_std_l6m	upi_insurance_amt_pct_l3m	upi_insurance_amt_pct_l6m	upi_lifestyle_cnt_sum_l3m_l6m_ratio	upi_money_game_gambling_cnt_mean_l12m	upi_weekday_amt_sum_l1m_l12m_ratio	upi_weekday_amt_sum_l3m_l12m_ratio	dc_alcohol_cnt_min_l3m	dc_atm_cnt_mean_l12m	dc_atm_cnt_mean_l6m	dc_avg_amt_l3m	dc_domestic_cnt_sum_l1m_l3m_ratio	dc_domestic_cnt_sum_l3m_l12m_ratio	dc_ecom_cnt_mean_l12m	dc_education_cnt_max_l12m	dc_education_cnt_mean_l12m	dc_education_cnt_mean_l6m	dc_travel_amt_max_l3m	cc_lpc_fees_mean_l12m	cc_lpc_fees_sum_l1m	cc_lpc_fees_sum_l3m	cc_lpc_fees_sum_l6m	cc_lpc_fees_max_l6m	mean_avg_txn_amount_cr	med_d10_blc	median_avg_txn_amount_cr	median_avg_txn_amount_gt1k_dr	median_rt_max_cr_by_total_dr	rt_max_cr_by_15day_bal_01m	rt_max_cr_by_15day_bal_06m	rt_mx_2_mx_cr_by_30d_bl_01m	var_rt_mx_2_mx_cr_by_30d_bl	var_txn_count_dr	age	bureau_vintage	customer_bank_vintage	first_loan_amount	kotak_bureau_vintage	last_loan_amount	ratio_good_closed_loans_nonccglel	ratio_good_closed_loans_pl	ratio_max_sanction_amt_l36m_plbl_to_norm_age	ratio_min_sanction_amt_l36m_cc_to_norm_age	ratio_min_sanction_amt_l36m_cl_to_norm_age	ratio_min_sanction_amt_l36m_gl_to_norm_age	cc_uti_onlycc_kn_lv	cc_uti_onlycc_offus_kn_lv	pct_bal_all_lv	pct_bal_all_sal10k_lv	pct_bal_all_sal20k_lv	pct_bal_allsal1l_lv	pct_bal_cc_lv	pct_bal_hitcksec_lv	pct_bal_pl_lv	pct_bal_pl_sal20k_lv	pct_bal_tropen_l18m_gl	pct_bal_tropen_plbl_l12m	pct_bal_tropen_plbl_l6m	pct_bal_uns_lv	ratio_currbal_sa_cons_exc_cc_lv	ratio_currbal_sa_pl_lv	ratio_currbal_sa_plbl_lv	pct_bal_allsag20k_lv	incsa_cur_comto_l12m_all	incsa_cur_comto_l12m_all_ex_cc	incsa_cur_comto_l12m_plbl	incsa_cur_comto_l12m_unsecured	incsa_cur_comto_l24m_all	incsa_cur_comto_l24m_cc	incsa_cur_comto_l24m_unsecured	incsa_cur_comto_l36m_all	incsa_cur_comto_l36m_cc	incsa_cur_comto_l36m_unsecured	incsa_cur_comto_l6m_secured	sa_least_squares_slope_l12m_all	sa_least_squares_slope_l12m_all_ex_cc	sa_least_squares_slope_l12m_cc	sa_least_squares_slope_l12m_pl	sa_least_squares_slope_l12m_unsecured	sa_least_squares_slope_l18m_unsecured	sa_least_squares_slope_l6m_pl	sa_least_squares_slope_l6m_unsecured	sa_least_squares_slope_l9m_pl	sa_least_squares_slope_l9m_unsecured	sa_slope_idx_l12m_all	sa_slope_idx_l12m_all_ex_cc	sa_slope_idx_l12m_cc	sa_slope_idx_l12m_pl	sa_slope_idx_l12m_unsecured	sa_slope_idx_l18m_pl	sa_slope_idx_l18m_unsecured	sa_slope_idx_l6m_pl	sa_slope_idx_l6m_unsecured	sa_ratio_idx_l12m_all_ex_cc	sa_ratio_idx_l12m_cc	sa_ratio_idx_l12m_pl	sa_ratio_idx_l12m_plbl	sa_ratio_idx_l12m_unsecured	sa_ratio_idx_l6m_all_ex_cc	sa_ratio_idx_l6m_cc	sa_ratio_idx_l6m_pl	sa_ratio_idx_l6m_plbl	sa_ratio_idx_l6m_unsecured	tr_to_enq_ratio_cc_l24m	tr_to_enq_ratio_cd_l12m	tr_to_enq_ratio_exc_cc_l12m	tr_to_enq_ratio_exc_cc_l24m	tr_to_enq_ratio_hra_l12m	tr_to_enq_ratio_uns_l24m
100101174	202601	3	0	0	1	0	0	NULL	NULL	1.66636363636363636	NULL	NULL	NULL	NULL	85.57	73.21	3.87	63.48	85.57	85.57	NULL	0	0	73.21	1267000	279500	60000	60000	279500	NULL	14000	279500	2504	73.21	0.2	2504	2504	85.57	114.79	85.57	114.79	3.87	71.97	85.57	85.57	85.57	73.21	NULL	1.54	1.54	1.54	2.46	2.46	14.13	39.25	NULL	39.25	2.46	4	2	4	NULL	NULL	NULL	NULL	NULL	4	1	2	NULL	NULL	2	49	45	4	0	0	1	0.5	0.5	0.6	0.3636	-1	0.3333	-1	0.1111	0.1333	0	0.25	0.2851	-1	0.5	0.1429	0.1556	0.6667	0.0588	0.0652	0.1956	0.6091	0.0437	0.1273	0.216	NULL	0	1	0.4	0.5	1.2	0.1017	0.3859	NULL	NULL	NULL	0	0	613004	5424770	128000	5296770	NULL	485004	1700889	114.79	2.51666666666666666	4.634	NULL	28.01	8.49	4.71666666666666666	0	NULL	777641	279500	NULL	0	NULL	0	NULL	0	NULL	0	0	53	0	83	0	0	0	0	0	39	156	NULL	83	156	0	NULL	NULL	0	53	0	0	0	0	0	0	0	0	0	0	0	7.692307692307	NULL	NULL	NULL	2	0	NULL	31.9672	31.9672	NULL	NULL	NULL	20.9508	31.9672	NULL	NULL	0	19.565217391304347	NULL	15.178571428571428	15.315315315315315	0	20.212765957446808	21.142857142857142	7.692307692307692	4.651162790697674	26.573426573426573	38.043478260869565	7.692307692307692	12.5	0	NULL	NULL	NULL	0	0	NULL	0	0	0	0	0	10.106382978723404	7.1429	NULL	11.1111	NULL	9.0909	100	20	NULL	NULL	30	0.33333333333333333	0	0	0	0.142857142857	2	0	0	10	NULL	NULL	7	1	3	3	5	5	0	NULL	NULL	455	455	70	0	0	0	3	4	6	3	0	3	5	1	7	0.5	NULL	NULL	1	1.5	0.6	3.9672	14.918	14.918	2.295	6	0	4	4	0	1	0	0	0	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	NULL	NULL	0	NULL	NULL	NULL	NULL	0	NULL	NULL	0	0	0	NULL	NULL	NULL	0	0	0	0	0	NULL	NULL	NULL	NULL	NULL	14511.058041465	357.9	9983.101902	19591.9642855	0.3514	326.6077	NULL	1.6863	102387.25266259	329.4666666666667	33	115	3	22800	NULL	34000	0.42857142857142855	0.3333333333333333	NULL	104615.38461538461	NULL	98461.53846153845	72.5473	72.5473	94.4087	132.6677	132.6677	73.7364	72.5836	NULL	132.6677	132.6677	NULL	NULL	NULL	100.1687	1.00168658402817296	1.32667731629392971	1.32667731629392971	94.2518	-75.5276	-80.1625	0	70.4735	-74.4915	113.3333	62.4782	-65.4097	113.3333	29.0285	NULL	-0.0589	-0.0654	0.1089	0	0.0636	0.0488	0	0.058	0	0.0436	0	-0.0054	0.1399	0	0.0492	0	0.0523	0	0.0099	0.46185550708645718391	1.425	1	1	1.40532529126714094237	1.17787478452637676305	1.1205673758865248227	1	1	1.17787478452637676305	33.33	NULL	83.33	90	NULL	55.56	
